City,District,OBJECTID,REPORTYEAR,REPORTDATE,ADDRESS,ReportNumber,PropertyStatus,PropValue,Serial,Disposition,CallNumber,x,y
BOULDER,District 5,1910,2017,2017-08-21,44XX GREENBRIAR,1710670,STOLEN,2000,No,CB-Clear,Online Report - No Call Number,3072309.61422588,1232338.54012131
BOULDER,District 3C,1911,2017,2017-08-21,17XX AURORA,1710695,STOLEN,1000,No,RB-Report,Online Report - No Call Number,3064135.86502761,1244354.53779222
BOULDER,District 4,1912,2017,2017-08-22,13XX 30TH,1771227,STOLEN,800,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069100.59816713,1246318.84075793
BOULDER,District 4,1913,2017,2017-08-22,13XX 30TH,1771227,STOLEN,800,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069100.59816713,1246318.84075793
BOULDER,District 3C,1914,2017,2017-08-22,19XX ARAPAHOE,1771230,STOLEN,2000,No,Online Report - No Call Disposition,Online Report - No Call Number,3064500.3648121,1248343.28761721
BOULDER,District 3C,1915,2017,2017-08-22,19XX ARAPAHOE,1771230,STOLEN,2000,No,Online Report - No Call Disposition,Online Report - No Call Number,3064500.3648121,1248343.28761721
BOULDER,District 3C,1916,2017,2017-08-22,19XX BASELINE,1771232,STOLEN,129,No,Online Report - No Call Disposition,Online Report - No Call Number,3064863.11514994,1243021.53795327
BOULDER,District 3M,1917,2017,2017-08-23,VALID ADDRESS UNAVAILABLE,1710775,RECOVERED,2550,Yes,CB-Clear,Online Report - No Call Number
BOULDER,District 3M,1918,2017,2017-08-23,12XX PEARL,1771234,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3061714.07362713,1249376.56725104
BOULDER,District 4,1919,2017,2017-08-23,8XX 28TH,1771240,STOLEN,900,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067923.86441278,1243883.78840469
BOULDER,District 3C,1920,2017,2017-08-23,18XX ARAPAHOE,1771242,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number,3064160.11475592,1248333.03756695
BOULDER COUNTY,,1921,2017,2017-08-23,32XX ,1710813,STOLEN,10,No,RB-Report,Online Report - No Call Number
BOULDER,District 3,1922,2017,2017-08-24,18XX WALNUT,1710872,STOLEN,5000,Yes,CB-Clear,Online Report - No Call Number,3064068.56169015,1249617.44222672
BOULDER,District 4,1923,2017,2017-08-24,29XX COLLEGE,1771239,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3068266.9946776,1245690.66313178
BOULDER,District 3C,1924,2017,2017-08-25,7XX 19TH,1771248,STOLEN,300,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064666.11484845,1243205.16288821
BOULDER,,1925,2017,2017-08-25,VALID ADDRESS UNAVAILABLE,1771253,STOLEN,1100,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 4,1926,2017,2017-08-26,28XX SPRINGDALE,1771278,STOLEN,100,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068217.31371127,1246329.36934016
BOULDER,District 4,1927,2017,2017-08-26,49XX THUNDERBIRD,1771254,STOLEN,250,No,Online Report - No Call Disposition,Online Report - No Call Number,3074926.36364128,1239051.664056
BOULDER,District 3C,1928,2017,2017-08-26,8XX 20TH,1771257,STOLEN,2000,No,Online Report - No Call Disposition,Online Report - No Call Number,3064972.36483162,1243914.28800875
BOULDER,District 4,1929,2017,2017-08-26,29XX BASELINE,1771258,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3068752.08460728,1243463.66330008
BOULDER,,1930,2017,2017-08-28,8XX ,1771262,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,,1931,2017,2017-08-28,9XX ,1771264,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3C,1932,2017,2017-08-28,16XX 17TH,1771265,STOLEN,2500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3063804.7296464,1248637.87097548
BOULDER,District 2,1933,2017,2017-08-28,17XX 29TH,1771271,STOLEN,350,No,Online Report - No Call Disposition,Online Report - No Call Number,3068617.89445922,1249149.6627053
BOULDER,,1934,2017,2017-08-28,VALID ADDRESS UNAVAILABLE,1771272,STOLEN,450,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 4,1935,2017,2017-08-29,29XX SHADOW CREEK,1771274,STOLEN,200,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068583.70268871,1246544.40653
BOULDER,District 3,1936,2017,2017-08-29,26XX TAFT,1711220,STOLEN,500,Yes,RB-Report,Online Report - No Call Number,3067281.53437904,1246878.71268595
BOULDER,District 2,1937,2017,2017-08-29,31XX IRON FORGE,1771276,STOLEN,2500,No,Online Report - No Call Disposition,Online Report - No Call Number,3069335.56736765,1252908.6595281
BOULDER,District 4,1938,2017,2017-08-29,29XX AURORA,1771280,STOLEN,450,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068845.78539266,1244134.78530936
BOULDER,District 4,1939,2017,2017-08-29,28XX SHADOW CREEK,1771283,STOLEN,500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068281.33979456,1246784.70501375
BOULDER,District 2,1940,2017,2017-08-30,28XX KALMIA,1771290,STOLEN,570,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068100.86426968,1257065.16126361
BOULDER,District 5,1941,2017,2017-08-30,2XX 40TH,1771309,STOLEN,6500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3071049.11490036,1238857.16394839
BOULDER,District 3,1942,2017,2017-08-30,27XX TAFT,1771294,STOLEN,490,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067434.69153727,1246700.95501144
BOULDER,District 4,1943,2017,2017-08-30,28XX AURORA,1771295,STOLEN,800,No,Online Report - No Call Disposition,Online Report - No Call Number,3068491.18452887,1244110.6630757
BOULDER,District 3C,1944,2017,2017-08-30,15XX BROADWAY,1771296,STOLEN,340,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061965.61502921,1247458.16287489
BOULDER,District 3,1945,2017,2017-08-31,5XX PEARL,1771299,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3059178.86560729,1248667.03741778
BOULDER,District 4,1946,2017,2017-08-31,29XX BASELINE,1771305,STOLEN,7500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068555.16874973,1242580.57716224
BOULDER,District 3C,1947,2017,2017-08-31,17XX 7TH,1771313,STOLEN,480,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3059958.61569285,1247834.53758469
BOULDER,District 4,1948,2017,2017-09-01,28XX SUNDOWN,1771315,STOLEN,730,No,Online Report - No Call Disposition,Online Report - No Call Number,3067814.37786352,1246715.44940008
BOULDER,District 3C,1949,2017,2017-09-02,20XX GROVE,1771379,STOLEN,650,No,Online Report - No Call Disposition,Online Report - No Call Number,3064840.36480124,1248464.78780482
BOULDER,District 4,1950,2017,2017-09-03,48XX BASELINE,1771321,STOLEN,350,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3074380.77553319,1242356.8575286
BOULDER,District 3,1951,2017,2017-09-03,26XX TAFT,1771322,STOLEN,159,No,Online Report - No Call Disposition,Online Report - No Call Number,3067281.53437904,1246878.71268595
BOULDER,District 3C,1952,2017,2017-09-04,16XX ARAPAHOE,1771324,STOLEN,3000,No,Online Report - No Call Disposition,Online Report - No Call Number,3063501.1148866,1248335.91239599
BOULDER,District 3C,1953,2017,2017-09-04,16XX ARAPAHOE,1771324,STOLEN,1500,No,Online Report - No Call Disposition,Online Report - No Call Number,3063501.1148866,1248335.91239599
BOULDER,District 4,1954,2017,2017-09-05,9XX 28TH,1771325,STOLEN,700,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067940.61443137,1244490.41306468
BOULDER,District 3M,1955,2017,2017-09-05,14XX CANYON,1711657,STOLEN,100,No,RB-Report,Online Report - No Call Number,3062844.42753554,1248862.01917451
BOULDER,District 2,1956,2017,2017-09-05,29XX PEARL ST,1711663,STOLEN,9000,No,RB-Report,Online Report - No Call Number,3068369.86037638,1251253.88596423
BOULDER,District 2,1957,2017,2017-09-05,29XX PEARL ST,1711663,STOLEN,4500,Yes,RB-Report,Online Report - No Call Number,3068369.86037638,1251253.88596423
BOULDER,District 3,1958,2017,2017-09-05,20XX 16TH,1771328,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3063126.42480612,1249956.66243957
BOULDER,District 2,1959,2017,2017-09-05,17XX 29TH,1771337,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3068617.89445922,1249149.6627053
BOULDER,District 2,1960,2017,2017-09-05,17XX 29TH,1771338,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3068617.89445922,1249149.6627053
BOULDER,District 3,1961,2017,2017-09-06,25XX WALNUT,1771341,STOLEN,498,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066928.72748245,1249988.46560542
BOULDER,District 4,1962,2017,2017-09-06,29XX AURORA,1711716,STOLEN,1000,Yes,RB-Report,Online Report - No Call Number,3068788.6144106,1244503.66336849
BOULDER,District 3,1963,2017,2017-09-06,16XX ARAPAHOE,1711720,STOLEN,600,No,RB-Report,Online Report - No Call Number,3063455.06889813,1248072.68359692
BOULDER,District 3C,1964,2017,2017-09-06,16XX 18TH,1771343,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number,3064028.61483149,1248784.78755692
BOULDER,District 5,1965,2017,2017-09-06,22XX COLUMBINE,1711742,STOLEN,2000,No,RB-Report,Online Report - No Call Number,3066233.61482712,1242524.41341532
BOULDER,District 4,1966,2017,2017-09-07,15XX 30TH ST,1711760,STOLEN,300,Yes,RB-Report,Online Report - No Call Number,3068918.05775396,1248021.01955179
BOULDER,District 4,1967,2017,2017-09-08,28XX SUNDOWN,1771355,STOLEN,80,No,Online Report - No Call Disposition,Online Report - No Call Number,3067814.37786352,1246715.44940008
BOULDER,District 4,1968,2017,2017-09-08,28XX AURORA,1771360,STOLEN,360,No,Online Report - No Call Disposition,Online Report - No Call Number,3068491.18452887,1244110.6630757
BOULDER,District 4,1969,2017,2017-09-08,10XX ADAMS,1771361,STOLEN,149,No,Online Report - No Call Disposition,Online Report - No Call Number,3068663.61470336,1244973.53806628
BOULDER,District 3C,1970,2017,2017-09-10,10XX MARINE,1771363,STOLEN,250,No,Online Report - No Call Disposition,Online Report - No Call Number,3061539.07318434,1247521.94674073
BOULDER,,1971,2017,2017-09-10,VALID ADDRESS UNAVAILABLE,1771365,STOLEN,318,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 4,1972,2017,2017-09-10,29XX COLLEGE,1771366,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number,3068576.86452292,1245646.03795027
BOULDER,District 4,1973,2017,2017-09-10,29XX AURORA,1771368,STOLEN,1299,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068788.6144106,1244503.66336849
BOULDER,District 4,1974,2017,2017-09-10,28XX AURORA,1771370,STOLEN,1200,No,Online Report - No Call Disposition,Online Report - No Call Number,3068491.18452887,1244110.6630757
BOULDER,District 1,1975,2017,2017-09-11,26XX JUNIPER,1771373,STOLEN,380,No,Online Report - No Call Disposition,Online Report - No Call Number,3066682.22373613,1256333.29534849
BOULDER,District 4,1976,2017,2017-09-11,8XX SYCAMORE,1771375,STOLEN,500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3076695.86304488,1243825.28861562
BOULDER,District 4,1977,2017,2017-09-11,8XX SYCAMORE,1771375,STOLEN,200,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3076695.86304488,1243825.28861562
BOULDER,District 3,1978,2017,2017-09-12,13XX 20TH,1771378,STOLEN,75,No,Online Report - No Call Disposition,Online Report - No Call Number,3064759.43988425,1247646.87455622
BOULDER,District 3,1979,2017,2017-09-12,23XX SPRUCE,1771421,STOLEN,2500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065857.61441164,1250816.78724046
BOULDER,District 4,1980,2017,2017-09-12,30XX MADISON,1771383,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3069287.41439461,1245160.18109329
BOULDER,District 1,1981,2017,2017-09-13,23XX FOLSOM,1771385,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3066418.9913571,1252186.60592503
BOULDER,District 3,1982,2017,2017-09-13,27XX TAFT,1712089,STOLEN,790,Yes,RB-Report,Online Report - No Call Number,3067319.46965649,1246859.70848772
BOULDER,District 3M,1983,2017,2017-09-13,14XX WALNUT,1771386,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3062535.87522732,1249230.15647831
BOULDER,District 3,1984,2017,2017-09-13,16XX ARAPAHOE,1771387,STOLEN,800,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3063455.06889813,1248072.68359692
BOULDER,District 3C,1985,2017,2017-09-14,23XX GOSS,1771390,STOLEN,700,No,Online Report - No Call Disposition,Online Report - No Call Number,3066114.11455386,1248966.16261182
BOULDER,District 1,1986,2017,2017-09-14,10XX ALPINE,1712134,STOLEN,50,No,RB-Report,Online Report - No Call Number,3060430.25239758,1252132.70187743
BOULDER,District 2,1987,2017,2017-09-15,VALID ADDRESS UNAVAILABLE,1712147,RECOVERED,410,Yes,AB-Arrest,Online Report - No Call Number
BOULDER,District 2,1988,2017,2017-09-15,VALID ADDRESS UNAVAILABLE,1712147,STOLEN,410,Yes,AB-Arrest,Online Report - No Call Number
BOULDER,District 4,1989,2017,2017-09-15,29XX AURORA,1771394,STOLEN,1119,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068845.78539266,1244134.78530936
BOULDER,District 2,1990,2017,2017-09-15,19XX 30TH ST,1712172,STOLEN,955,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068952.36469738,1250457.43212202
BOULDER,District 4,1991,2017,2017-09-15,13XX 30TH,1771397,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068933.8642332,1246435.78787672
BOULDER,District 3,1992,2017,2017-09-16,16XX ARAPAHOE,1771410,STOLEN,599,No,Online Report - No Call Disposition,Online Report - No Call Number,3063455.06889813,1248072.68359692
BOULDER,District 1,1993,2017,2017-09-17,16XX ZAMIA,1771401,STOLEN,440,No,Online Report - No Call Disposition,Online Report - No Call Number,3062439.62467069,1264983.66008478
BOULDER,,1994,2017,2017-09-17,VALID ADDRESS UNAVAILABLE,1771405,STOLEN,400,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 4,1995,2017,2017-09-17,28XX MARINE,1771406,STOLEN,375,No,Online Report - No Call Disposition,Online Report - No Call Number,3067938.11430322,1247820.53783275
BOULDER,District 4,1996,2017,2017-09-18,12XX EISENHOWER,1771407,STOLEN,350,No,Online Report - No Call Disposition,Online Report - No Call Number,3074630.86363275,1246045.16312826
BOULDER,District 3,1997,2017,2017-09-18,7XX PEARL,1771408,STOLEN,125,No,Online Report - No Call Disposition,Online Report - No Call Number,3059923.36545273,1249103.03735043
BOULDER,District 3,1998,2017,2017-09-18,7XX PEARL,1771408,STOLEN,125,No,Online Report - No Call Disposition,Online Report - No Call Number,3059923.36545273,1249103.03735043
BOULDER,District 4,1999,2017,2017-09-18,8XX 28TH,1771413,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067923.86441278,1243883.78840469
BOULDER,District 3C,2000,2017,2017-09-18,10XX LINCOLN,1771414,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3061410.11529865,1245155.0382237
BOULDER,District 3C,2001,2017,2017-09-18,18XX GROVE,1771415,STOLEN,660,No,Online Report - No Call Disposition,Online Report - No Call Number,3064106.11471582,1248643.28752993
BOULDER,District 3C,2002,2017,2017-09-19,11XX PLEASANT,1771429,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number,3062108.36517478,1246472.78772642
BOULDER,,2003,2017,2017-09-19,VALID ADDRESS UNAVAILABLE,1771420,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 4,2004,2017,2017-09-19,5XX MOHAWK,1771422,STOLEN,2100,No,Online Report - No Call Disposition,Online Report - No Call Number,3074499.26881989,1241545.9491168
BOULDER,District 2,2005,2017,2017-09-19,30XX CENTER GREEN,1771423,STOLEN,650,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070714.86381375,1253704.53703187
BOULDER,District 3,2006,2017,2017-09-19,23XX SOUTH,1771425,STOLEN,2800,No,Online Report - No Call Disposition,Online Report - No Call Number,3065931.11455981,1249899.66207718
BOULDER,District 4,2007,2017,2017-09-19,5XX MOHAWK,1771430,STOLEN,250,No,Online Report - No Call Disposition,Online Report - No Call Number,3074301.56395984,1241709.66381349
BOULDER,District 4,2008,2017,2017-09-20,28XX SUNDOWN,1712422,STOLEN,200,No,RB-Report,Online Report - No Call Number,3067814.37786352,1246715.44940008
BOULDER,District 3,2009,2017,2017-09-20,22XX PEARL,1771432,STOLEN,160,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065336.7226687,1250497.29441701
BOULDER,,2010,2017,2017-09-20,1XX ,1771433,STOLEN,450,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3M,2011,2017,2017-09-20,18XX 14TH,1771434,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3062613.61487823,1249136.16232149
BOULDER,District 2,2012,2017,2017-09-20,33XX BRIDGER,1771437,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3069809.39307294,1255676.44709599
BOULDER,District 1,2013,2017,2017-09-21,13XX YARMOUTH,1771438,STOLEN,1050,No,Online Report - No Call Disposition,Online Report - No Call Number,3061445.95507006,1264068.04951385
BOULDER,District 3,2014,2017,2017-09-21,18XX CANYON,1771485,STOLEN,500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064128.36487436,1249293.91248174
BOULDER,District 2,2015,2017,2017-09-21,31XX AIRPORT,1712472,RECOVERED,800,Yes,RB-Report,Online Report - No Call Number,3075061.11302191,1254558.03688753
BOULDER,District 1,2016,2017,2017-09-21,30XX 25TH,1712491,STOLEN,1900,No,RB-Report,Online Report - No Call Number,3066112.86449158,1254207.91187349
BOULDER,District 3M,2017,2017,2017-09-21,15XX PEARL,1712496,STOLEN,50,Yes,RB-Report,Online Report - No Call Number,3062961.61508888,1249684.78767276
BOULDER,District 5,2018,2017,2017-09-22,3XX BROADWAY,1771444,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number,3067013.03585168,1241400.46236507
BOULDER,District 5,2019,2017,2017-09-22,3XX BROADWAY,1771444,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number,3067013.03585168,1241400.46236507
BOULDER,District 3C,2020,2017,2017-09-22,6XX BROADWAY,1771445,STOLEN,360,No,Online Report - No Call Disposition,Online Report - No Call Number,3065878.71541773,1243491.07882842
BOULDER,District 3,2021,2017,2017-09-22,22XX CANYON,1771448,STOLEN,1000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065666.98427147,1249455.45255885
BOULDER,District 1,2022,2017,2017-09-22,45XX 13TH,1712562,STOLEN,12000,No,CB-Clear,Online Report - No Call Number,3061234.63823781,1263704.68286274
BOULDER,District 2,2023,2017,2017-09-22,29XX BLUFF,1771451,STOLEN,1000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068372.35732553,1252808.60948205
BOULDER,,2024,2017,2017-09-23,18XX ,1771452,STOLEN,3000,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 1,2025,2017,2017-09-23,15XX TAMARACK,1712596,STOLEN,2237,Yes,RB-Report,Online Report - No Call Number,3062247.61505347,1261652.66056057
BOULDER,District 3M,2026,2017,2017-09-25,12XX PEARL,1712685,STOLEN,200,No,RB-Report,Online Report - No Call Number,3061960.36505887,1249421.0370462
BOULDER,District 4,2027,2017,2017-09-26,29XX AURORA,1771464,STOLEN,1500,No,Online Report - No Call Disposition,Online Report - No Call Number,3068788.6144106,1244503.66336849
BOULDER,District 4,2028,2017,2017-09-26,29XX BASELINE,1771471,STOLEN,2000,No,Online Report - No Call Disposition,Online Report - No Call Number,3068752.08460728,1243463.66330008
BOULDER,District 4,2029,2017,2017-09-26,28XX AURORA,1771470,STOLEN,500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068491.18452887,1244110.6630757
BOULDER,District 3C,2030,2017,2017-09-28,22XX CANYON,1771478,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number,3065693.36485043,1249125.16211733
BOULDER,District 4,2031,2017,2017-09-28,29XX AURORA,1712789,STOLEN,400,Yes,RB-Report,Online Report - No Call Number,3068845.78539266,1244134.78530936
BOULDER,District 4,2032,2017,2017-09-28,42XX MONROE,1771489,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3072663.29488114,1245199.8589289
BOULDER,,2033,2017,2017-09-29,VALID ADDRESS UNAVAILABLE,1771492,STOLEN,600,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3C,2034,2017,2017-09-29,16XX GROVE,1771495,STOLEN,100,No,Online Report - No Call Disposition,Online Report - No Call Number,3063426.52501267,1248484.2635468
BOULDER,District 2,2035,2017,2017-10-01,19XX 30TH,1712978,STOLEN,720,No,CB-Clear,Online Report - No Call Number,3068862.40238055,1250507.01255958
BOULDER,,2036,2017,2017-10-01,VALID ADDRESS UNAVAILABLE,1771502,STOLEN,1000,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 4,2037,2017,2017-10-02,28XX AURORA,1771504,STOLEN,1200,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068491.18452887,1244110.6630757
BOULDER,District 3M,2038,2017,2017-10-03,10XX WALNUT,1771510,STOLEN,700,No,Online Report - No Call Disposition,Online Report - No Call Number,3061251.86523849,1248839.28742022
BOULDER,District 3C,2039,2017,2017-10-03,11XX PLEASANT,1771513,STOLEN,1399,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062108.36517478,1246472.78772642
BOULDER,District 4,2040,2017,2017-10-04,5XX MOHAWK,1771515,STOLEN,150,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3074447.3349369,1241680.78659313
BOULDER,District 4,2041,2017,2017-10-04,10XX KENT,1771517,STOLEN,1500,No,Online Report - No Call Disposition,Online Report - No Call Number,3068858.78945383,1245012.85033348
BOULDER,District 3,2042,2017,2017-10-04,16XX ARAPAHOE,1771518,STOLEN,610,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3063455.06889813,1248072.68359692
BOULDER,District 3,2043,2017,2017-10-05,VALID ADDRESS UNAVAILABLE,1713114,RECOVERED,1500,No,AB-Arrest,Online Report - No Call Number
BOULDER,District 3,2044,2017,2017-10-05,VALID ADDRESS UNAVAILABLE,1713114,STOLEN,2000,Yes,AB-Arrest,Online Report - No Call Number
BOULDER,District 3C,2045,2017,2017-10-05,17XX 18TH,1771520,STOLEN,950,No,Online Report - No Call Disposition,Online Report - No Call Number,3063885.11487074,1249026.53747914
BOULDER,District 2,2046,2017,2017-10-05,28XX MAPLETON,1771524,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3067859.36409593,1251973.28724544
BOULDER,District 2,2047,2017,2017-10-05,27XX 29TH,1771523,STOLEN,2300,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068149.11424877,1253080.91194397
BOULDER,District 1,2048,2017,2017-10-05,11XX PORTLAND,1771525,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number,3060790.61553622,1251642.66215824
BOULDER,District 4,2049,2017,2017-10-06,6XX MANHATTAN,1771528,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3075987.97244435,1242314.83910656
BOULDER,,2050,2017,2017-10-07,VALID ADDRESS UNAVAILABLE,1771531,STOLEN,400,0,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 4,2051,2017,2017-10-07,28XX AURORA,1771532,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068491.18452887,1244110.6630757
BOULDER,District 4,2052,2017,2017-10-07,29XX AURORA,1771533,STOLEN,544,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068579.36432847,1244493.03810631
BOULDER,District 1,2053,2017,2017-10-07,22XX JUNIPER,1771534,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number,3065345.6146279,1256454.66165633
BOULDER,District 1,2054,2017,2017-10-07,22XX JUNIPER,1771534,STOLEN,700,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065345.6146279,1256454.66165633
BOULDER,District 4,2055,2017,2017-10-07,5XX MOHAWK,1771536,STOLEN,727,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3074499.26881989,1241545.9491168
BOULDER,,2056,2017,2017-10-07,55XX ,1771537,STOLEN,1400,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3C,2057,2017,2017-10-07,20XX CANYON,1771538,STOLEN,2000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064757.36821854,1249099.35182144
BOULDER,District 4,2058,2017,2017-10-07,5XX MOHAWK,1713243,STOLEN,500,Yes,CB-Clear,Online Report - No Call Number,3074447.3349369,1241680.78659313
BOULDER,District 4,2059,2017,2017-10-07,5XX MOHAWK,1713243,STOLEN,500,No,CB-Clear,Online Report - No Call Number,3074447.3349369,1241680.78659313
BOULDER,District 3C,2060,2017,2017-10-08,20XX CANYON,1771540,STOLEN,700,No,Online Report - No Call Disposition,Online Report - No Call Number,3064869.36505908,1249119.78743278
BOULDER,District 4,2061,2017,2017-10-08,29XX AURORA,1771542,STOLEN,6000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068845.78539266,1244134.78530936
BOULDER,District 3,2062,2017,2017-10-08,18XX 22ND,1771545,STOLEN,2000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065339.11498843,1249556.41276239
BOULDER,District 3C,2063,2017,2017-10-08,14XX BROADWAY,1771546,STOLEN,500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062302.3691458,1246915.77739709
BOULDER,District 3,2064,2017,2017-10-08,8XX 7TH,1771547,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3060190.36563003,1244053.78792583
BOULDER,,2065,2017,2017-10-08,VALID ADDRESS UNAVAILABLE,1771548,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,,2066,2017,2017-10-09,VALID ADDRESS UNAVAILABLE,1771550,STOLEN,1000,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3,2067,2017,2017-10-09,24XX UNIVERSITY HEIGHTS,1771551,STOLEN,2000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066358.61465046,1246328.91295823
BOULDER,District 5,2068,2017,2017-10-09,24XX BASELINE,1771557,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3066495.40836682,1242725.40721515
BOULDER,District 4,2069,2017,2017-10-10,28XX COLLEGE,1713347,STOLEN,800,Yes,RB-Report,Online Report - No Call Number,3067982.89573258,1245484.98124015
BOULDER,District 4,2070,2017,2017-10-10,28XX COLLEGE,1713347,STOLEN,800,Yes,RB-Report,Online Report - No Call Number,3067982.89573258,1245484.98124015
BOULDER,District 4,2071,2017,2017-10-10,7XX 34TH,1771561,STOLEN,800,No,Online Report - No Call Disposition,Online Report - No Call Number,3070135.86413559,1243499.03869965
BOULDER,District 3,2072,2017,2017-10-10,23XX ARAPAHOE,1771565,STOLEN,900,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065955.82263699,1248200.89545104
BOULDER,District 3,2073,2017,2017-10-10,23XX ARAPAHOE,1771565,STOLEN,900,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065955.82263699,1248200.89545104
